TWEET,Geo,latitude,logitude,id,created_at,retweet_count,coordinates
Road Work - E. HARTFORD #I84 East at Exit 58 (ROBERTS ST) at 3/30/2020 10:27:30 AM #cttraffic,"{'coordinates': [41.763653, -72.630667], 'type': 'Point'}",41.763653,-72.630667,1.24463E+18,Mon Mar 30 14:28:05 +0000 2020,0,"{'coordinates': [-72.630667, 41.763653], 'type': 'Point'}"
Road Work - E. HARTFORD #I84 East at Exit 58 (ROBERTS ST) at 3/30/2020 10:27:30 AM #cttraffic,"{'coordinates': [41.763653, -72.630667], 'type': 'Point'}",41.763653,-72.630667,1.24463E+18,Mon Mar 30 14:28:04 +0000 2020,0,"{'coordinates': [-72.630667, 41.763653], 'type': 'Point'}"
Road Work - WESTPORT #RT15 South 0.33 miles before Exit 42 (RTE 57) at 3/30/2020 10:13:39 AM #cttraffic,"{'coordinates': [41.165638, -73.352306], 'type': 'Point'}",41.165638,-73.352306,1.24463E+18,Mon Mar 30 14:14:03 +0000 2020,0,"{'coordinates': [-73.352306, 41.165638], 'type': 'Point'}"
Road Work - WESTPORT #RT15 South 0.33 miles before Exit 42 (RTE 57) at 3/30/2020 10:13:39 AM #cttraffic,"{'coordinates': [41.165638, -73.352306], 'type': 'Point'}",41.165638,-73.352306,1.24463E+18,Mon Mar 30 14:14:03 +0000 2020,0,"{'coordinates': [-73.352306, 41.165638], 'type': 'Point'}"
Road Work - EAST LYME #I95 South at Exit 74 (RTE 161 (FLANDERS RD)) at 3/30/2020 10:12:49 AM #cttraffic,"{'coordinates': [41.360485, -72.21029], 'type': 'Point'}",41.360485,-72.21029,1.24463E+18,Mon Mar 30 14:13:04 +0000 2020,0,"{'coordinates': [-72.21029, 41.360485], 'type': 'Point'}"
Cleared: Road Work - STONINGTON #I95 North at Exit 90 (RTE 27) at 3/30/2020 10:11:02 AM,"{'coordinates': [41.374015, -71.96305], 'type': 'Point'}",41.374015,-71.96305,1.24463E+18,Mon Mar 30 14:11:08 +0000 2020,0,"{'coordinates': [-71.96305, 41.374015], 'type': 'Point'}"
"Fyah 🔥🔥🔥

andreafontt cityhall_barcelona 
vivianacasanovamusic 
@blanca__ross 💜

#Repost andreafontt
・・・
This energy 💫🎬
#work #contentcreator #filmmaker #lovemyjob
.
.
.

@EliRojas422  💜

Track id: Long Road… https://t.co/urOww3ALpf","{'coordinates': [41.3894, 2.1683], 'type': 'Point'}",41.3894,2.1683,1.24463E+18,Mon Mar 30 14:10:06 +0000 2020,0,"{'coordinates': [2.1683, 41.3894], 'type': 'Point'}"
Road Work - ROCKY HILL #I91 South at Exit 24 (RTE 99) at 3/30/2020 10:06:20 AM #cttraffic,"{'coordinates': [41.680355, -72.65399], 'type': 'Point'}",41.680355,-72.65399,1.24463E+18,Mon Mar 30 14:07:36 +0000 2020,0,"{'coordinates': [-72.65399, 41.680355], 'type': 'Point'}"
Road Work - ROCKY HILL #I91 South at Exit 24 (RTE 99) at 3/30/2020 10:06:20 AM #cttraffic,"{'coordinates': [41.680355, -72.65399], 'type': 'Point'}",41.680355,-72.65399,1.24463E+18,Mon Mar 30 14:07:36 +0000 2020,0,"{'coordinates': [-72.65399, 41.680355], 'type': 'Point'}"
Road Work - NEW HAVEN #RT15 North 0.17 miles before Exit 59 (RTE 69) at 3/30/2020 10:03:30 AM #cttraffic,"{'coordinates': [41.335821, -72.980561], 'type': 'Point'}",41.335821,-72.980561,1.24463E+18,Mon Mar 30 14:04:08 +0000 2020,0,"{'coordinates': [-72.980561, 41.335821], 'type': 'Point'}"
Road Work - NEW HAVEN #RT15 North 0.17 miles before Exit 59 (RTE 69) at 3/30/2020 10:03:30 AM #cttraffic,"{'coordinates': [41.335821, -72.980561], 'type': 'Point'}",41.335821,-72.980561,1.24463E+18,Mon Mar 30 14:04:08 +0000 2020,0,"{'coordinates': [-72.980561, 41.335821], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 East at Exit 9 (NEIPSIC RD) at 3/30/2020 10:00:04 AM #cttraffic,"{'coordinates': [41.705037, -72.57271], 'type': 'Point'}",41.705037,-72.57271,1.24463E+18,Mon Mar 30 14:00:27 +0000 2020,0,"{'coordinates': [-72.57271, 41.705037], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 East at Exit 9 (NEIPSIC RD) at 3/30/2020 10:00:04 AM #cttraffic,"{'coordinates': [41.705037, -72.57271], 'type': 'Point'}",41.705037,-72.57271,1.24463E+18,Mon Mar 30 14:00:27 +0000 2020,0,"{'coordinates': [-72.57271, 41.705037], 'type': 'Point'}"
Road Work - THOMPSON #I395 North at Exit 50 (RTE 200) at 3/30/2020 9:56:54 AM #cttraffic,"{'coordinates': [41.960844, -71.875231], 'type': 'Point'}",41.960844,-71.875231,1.24462E+18,Mon Mar 30 13:57:09 +0000 2020,0,"{'coordinates': [-71.875231, 41.960844], 'type': 'Point'}"
Road Work - WATERTOWN #RT8 South at Exit 37 (ECHO LAKE RD #3) at 3/30/2020 9:56:54 AM #cttraffic,"{'coordinates': [41.616541, -73.062228], 'type': 'Point'}",41.616541,-73.062228,1.24462E+18,Mon Mar 30 13:57:09 +0000 2020,0,"{'coordinates': [-73.062228, 41.616541], 'type': 'Point'}"
Road Work - WATERTOWN #RT8 South at Exit 37 (ECHO LAKE RD #3) at 3/30/2020 9:56:54 AM #cttraffic,"{'coordinates': [41.616541, -73.062228], 'type': 'Point'}",41.616541,-73.062228,1.24462E+18,Mon Mar 30 13:57:09 +0000 2020,0,"{'coordinates': [-73.062228, 41.616541], 'type': 'Point'}"
Cleared: Road Work - NAUGATUCK #RT8 North at Exit 29 (WATERBURY RD) at 3/30/2020 9:55:05 AM,"{'coordinates': [41.512461, -73.048096], 'type': 'Point'}",41.512461,-73.048096,1.24462E+18,Mon Mar 30 13:55:06 +0000 2020,0,"{'coordinates': [-73.048096, 41.512461], 'type': 'Point'}"
Cleared: Road Work - NAUGATUCK #RT8 North at Exit 29 (WATERBURY RD) at 3/30/2020 9:55:05 AM,"{'coordinates': [41.512461, -73.048096], 'type': 'Point'}",41.512461,-73.048096,1.24462E+18,Mon Mar 30 13:55:06 +0000 2020,0,"{'coordinates': [-73.048096, 41.512461], 'type': 'Point'}"
Road Work - BEACON FALLS #RT8 North at Exit 25 (COTTON HOLLOW RD) at 3/30/2020 9:48:51 AM #cttraffic,"{'coordinates': [41.466566, -73.052326], 'type': 'Point'}",41.466566,-73.052326,1.24462E+18,Mon Mar 30 13:49:09 +0000 2020,0,"{'coordinates': [-73.052326, 41.466566], 'type': 'Point'}"
Road Work - BEACON FALLS #RT8 North at Exit 25 (COTTON HOLLOW RD) at 3/30/2020 9:48:51 AM #cttraffic,"{'coordinates': [41.466566, -73.052326], 'type': 'Point'}",41.466566,-73.052326,1.24462E+18,Mon Mar 30 13:49:09 +0000 2020,0,"{'coordinates': [-73.052326, 41.466566], 'type': 'Point'}"
Road Work - NAUGATUCK #RT8 North at Exit 29 (WATERBURY RD) at 3/30/2020 9:43:07 AM #cttraffic,"{'coordinates': [41.512461, -73.048096], 'type': 'Point'}",41.512461,-73.048096,1.24462E+18,Mon Mar 30 13:44:04 +0000 2020,0,"{'coordinates': [-73.048096, 41.512461], 'type': 'Point'}"
Road Work - NEWINGTON #RT9 North at Exit 29 (RTE 175) at 3/30/2020 9:43:07 AM #cttraffic,"{'coordinates': [41.690738, -72.757278], 'type': 'Point'}",41.690738,-72.757278,1.24462E+18,Mon Mar 30 13:44:04 +0000 2020,0,"{'coordinates': [-72.757278, 41.690738], 'type': 'Point'}"
Road Work - NAUGATUCK #RT8 North at Exit 29 (WATERBURY RD) at 3/30/2020 9:43:07 AM #cttraffic,"{'coordinates': [41.512461, -73.048096], 'type': 'Point'}",41.512461,-73.048096,1.24462E+18,Mon Mar 30 13:44:04 +0000 2020,0,"{'coordinates': [-73.048096, 41.512461], 'type': 'Point'}"
Road Work - NEWINGTON #RT9 North at Exit 29 (RTE 175) at 3/30/2020 9:43:07 AM #cttraffic,"{'coordinates': [41.690738, -72.757278], 'type': 'Point'}",41.690738,-72.757278,1.24462E+18,Mon Mar 30 13:44:04 +0000 2020,0,"{'coordinates': [-72.757278, 41.690738], 'type': 'Point'}"
Road Work - STONINGTON #I95 North at Exit 90 (RTE 27) at 3/30/2020 9:39:53 AM #cttraffic,"{'coordinates': [41.374015, -71.96305], 'type': 'Point'}",41.374015,-71.96305,1.24462E+18,Mon Mar 30 13:40:43 +0000 2020,0,"{'coordinates': [-71.96305, 41.374015], 'type': 'Point'}"
Road Work - OLD SAYBROOK #I95 North at Exit 69 (RTE 9 NB) at 3/30/2020 9:39:53 AM #cttraffic,"{'coordinates': [41.315967, -72.359285], 'type': 'Point'}",41.315967,-72.359285,1.24462E+18,Mon Mar 30 13:40:43 +0000 2020,0,"{'coordinates': [-72.359285, 41.315967], 'type': 'Point'}"
Road Work - PLAINFIELD #I395 North at Exit 28 (LATHROP RD) at 3/30/2020 9:35:44 AM #cttraffic,"{'coordinates': [41.663365, -71.916235], 'type': 'Point'}",41.663365,-71.916235,1.24462E+18,Mon Mar 30 13:36:16 +0000 2020,0,"{'coordinates': [-71.916235, 41.663365], 'type': 'Point'}"
Cleared: Road Work - GROTON #I95 South at Exit 89 (MYSTIC ST) at 3/30/2020 9:35:04 AM,"{'coordinates': [41.371329, -71.977133], 'type': 'Point'}",41.371329,-71.977133,1.24462E+18,Mon Mar 30 13:35:19 +0000 2020,0,"{'coordinates': [-71.977133, 41.371329], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 East 1.00 miles before Exit 4 (WB I-84 &amp; CROOKED ST (Ex 3&amp;4)) at 3/30/2020 9:33:01 AM #cttraffic,"{'coordinates': [41.677381, -72.865266], 'type': 'Point'}",41.677381,-72.865266,1.24462E+18,Mon Mar 30 13:33:10 +0000 2020,0,"{'coordinates': [-72.865266, 41.677381], 'type': 'Point'}"
Road Work - PLAINVILLE #RT72 East 1.00 miles before Exit 4 (WB I-84 &amp; CROOKED ST (Ex 3&amp;4)) at 3/30/2020 9:33:01 AM #cttraffic,"{'coordinates': [41.677381, -72.865266], 'type': 'Point'}",41.677381,-72.865266,1.24462E+18,Mon Mar 30 13:33:10 +0000 2020,0,"{'coordinates': [-72.865266, 41.677381], 'type': 'Point'}"
Road Work - HARWINTON #RT8 South at Exit 42 (RTE 118) at 3/30/2020 9:07:05 AM #cttraffic,"{'coordinates': [41.765973, -73.115345], 'type': 'Point'}",41.765973,-73.115345,1.24461E+18,Mon Mar 30 13:07:13 +0000 2020,0,"{'coordinates': [-73.115345, 41.765973], 'type': 'Point'}"
Road Work - HARWINTON #RT8 South at Exit 42 (RTE 118) at 3/30/2020 9:07:05 AM #cttraffic,"{'coordinates': [41.765973, -73.115345], 'type': 'Point'}",41.765973,-73.115345,1.24461E+18,Mon Mar 30 13:07:13 +0000 2020,0,"{'coordinates': [-73.115345, 41.765973], 'type': 'Point'}"
Road Work - TRUMBULL #RT25 South at Exit 9 (PARK ST) at 3/30/2020 9:05:45 AM #cttraffic,"{'coordinates': [41.254969, -73.202618], 'type': 'Point'}",41.254969,-73.202618,1.24461E+18,Mon Mar 30 13:06:23 +0000 2020,0,"{'coordinates': [-73.202618, 41.254969], 'type': 'Point'}"
Road Work - TRUMBULL #RT25 South at Exit 9 (PARK ST) at 3/30/2020 9:05:45 AM #cttraffic,"{'coordinates': [41.254969, -73.202618], 'type': 'Point'}",41.254969,-73.202618,1.24461E+18,Mon Mar 30 13:06:23 +0000 2020,0,"{'coordinates': [-73.202618, 41.254969], 'type': 'Point'}"
Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 3/30/2020 8:57:02 AM #cttraffic,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24461E+18,Mon Mar 30 12:57:34 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 West 0.25 miles beyond Exit 11 (TOLL GATE RD) at 3/30/2020 8:57:01 AM #cttraffic,"{'coordinates': [41.662475, -72.524236], 'type': 'Point'}",41.662475,-72.524236,1.24461E+18,Mon Mar 30 12:57:33 +0000 2020,0,"{'coordinates': [-72.524236, 41.662475], 'type': 'Point'}"
Road Work - GLASTONBURY #RT2 West 0.25 miles beyond Exit 11 (TOLL GATE RD) at 3/30/2020 8:57:01 AM #cttraffic,"{'coordinates': [41.662475, -72.524236], 'type': 'Point'}",41.662475,-72.524236,1.24461E+18,Mon Mar 30 12:57:33 +0000 2020,0,"{'coordinates': [-72.524236, 41.662475], 'type': 'Point'}"
Road Work - WESTPORT #I95 South at Exit 17 (RTE 33 (SAUGTUCK AVE)) at 3/30/2020 8:57:02 AM #cttraffic,"{'coordinates': [41.120496, -73.37428], 'type': 'Point'}",41.120496,-73.37428,1.24461E+18,Mon Mar 30 12:57:33 +0000 2020,0,"{'coordinates': [-73.37428, 41.120496], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT9 North at Exit 12 (BOW LA) at 3/30/2020 8:54:55 AM #cttraffic,"{'coordinates': [41.545545, -72.629336], 'type': 'Point'}",41.545545,-72.629336,1.24461E+18,Mon Mar 30 12:55:17 +0000 2020,0,"{'coordinates': [-72.629336, 41.545545], 'type': 'Point'}"
Road Work - MIDDLETOWN #RT9 North at Exit 12 (BOW LA) at 3/30/2020 8:54:55 AM #cttraffic,"{'coordinates': [41.545545, -72.629336], 'type': 'Point'}",41.545545,-72.629336,1.24461E+18,Mon Mar 30 12:55:17 +0000 2020,0,"{'coordinates': [-72.629336, 41.545545], 'type': 'Point'}"
"Lord Jesus, Please🙏🏻🙏🏻🙏🏻 Shower🚿 your Love❤️ and Mercy on your Children Over This Covid 19,
House don tired me
I want to go back to work @ Goodhomes Estate off Ado Road Ajah Lagos https://t.co/ROZoug4iYx","{'coordinates': [6.4889348, 3.58435228], 'type': 'Point'}",6.4889348,3.58435228,1.24461E+18,Mon Mar 30 12:53:59 +0000 2020,0,"{'coordinates': [3.58435228, 6.4889348], 'type': 'Point'}"
Road Work - GROTON #I95 South at Exit 89 (MYSTIC ST) at 3/30/2020 8:46:45 AM #cttraffic,"{'coordinates': [41.371329, -71.977133], 'type': 'Point'}",41.371329,-71.977133,1.24461E+18,Mon Mar 30 12:47:17 +0000 2020,0,"{'coordinates': [-71.977133, 41.371329], 'type': 'Point'}"
Road Work - PLAINFIELD #I395 North at Exit 29 (RTE 14A) at 3/30/2020 7:36:53 AM #cttraffic,"{'coordinates': [41.681833, -71.908105], 'type': 'Point'}",41.681833,-71.908105,1.24459E+18,Mon Mar 30 11:37:12 +0000 2020,0,"{'coordinates': [-71.908105, 41.681833], 'type': 'Point'}"
Cleared: Road Work - WATERBURY #I84 West at Exit 21 (MEADOW ST #3) at 3/30/2020 5:55:03 AM,"{'coordinates': [41.551552, -73.040524], 'type': 'Point'}",41.551552,-73.040524,1.24456E+18,Mon Mar 30 09:55:11 +0000 2020,0,"{'coordinates': [-73.040524, 41.551552], 'type': 'Point'}"
Cleared: Road Work - WATERBURY #I84 West at Exit 21 (MEADOW ST #3) at 3/30/2020 5:55:03 AM,"{'coordinates': [41.551552, -73.040524], 'type': 'Point'}",41.551552,-73.040524,1.24456E+18,Mon Mar 30 09:55:11 +0000 2020,0,"{'coordinates': [-73.040524, 41.551552], 'type': 'Point'}"
"Want to work at Starbucks? We're hiring in England! Click the link in our bio for details on this job and more: Barista - Store# 12639, LAMBETH ROAD (2) VAU #Retail","{'coordinates': [51.4855439, -0.1235537], 'type': 'Point'}",51.4855439,-0.1235537,1.24456E+18,Mon Mar 30 09:41:58 +0000 2020,0,"{'coordinates': [-0.1235537, 51.4855439], 'type': 'Point'}"
Cleared: Road Work - NORWICH #I395 South at Exit 11 (RTE 82) at 3/30/2020 4:25:09 AM,"{'coordinates': [41.512678, -72.118347], 'type': 'Point'}",41.512678,-72.118347,1.24454E+18,Mon Mar 30 08:25:18 +0000 2020,0,"{'coordinates': [-72.118347, 41.512678], 'type': 'Point'}"
Happy Monday Everyone! Our dedicated teams across all departments are here to support you as we work hard to keep the vast network of key businesses and individuals on the road &amp; operating. #MondayMotivation #WorkingWithYou https://t.co/bqdbuHruRO,"{'coordinates': [50.9300532, -2.6565983], 'type': 'Point'}",50.9300532,-2.6565983,1.24453E+18,Mon Mar 30 07:53:48 +0000 2020,0,"{'coordinates': [-2.6565983, 50.9300532], 'type': 'Point'}"
"We’re all doing it hard right now, I’ve lost most of my work from the gym closing but there are some people that might feel they’re at the end of the road and can’t see a way out. Trust me, I’ve been there and the… https://t.co/gKGFJ7neZ4","{'coordinates': [-33.86751, 151.20797], 'type': 'Point'}",-33.86751,151.20797,1.24449E+18,Mon Mar 30 05:06:16 +0000 2020,0,"{'coordinates': [151.20797, -33.86751], 'type': 'Point'}"
Road Work - WATERBURY #I84 West at Exit 21 (MEADOW ST #3) at 3/29/2020 9:19:52 PM #cttraffic,"{'coordinates': [41.551552, -73.040524], 'type': 'Point'}",41.551552,-73.040524,1.24443E+18,Mon Mar 30 01:20:25 +0000 2020,0,"{'coordinates': [-73.040524, 41.551552], 'type': 'Point'}"
Road Work - WATERBURY #I84 West at Exit 21 (MEADOW ST #3) at 3/29/2020 9:19:52 PM #cttraffic,"{'coordinates': [41.551552, -73.040524], 'type': 'Point'}",41.551552,-73.040524,1.24443E+18,Mon Mar 30 01:20:25 +0000 2020,0,"{'coordinates': [-73.040524, 41.551552], 'type': 'Point'}"
Road Work - NORWICH #I395 South at Exit 11 (RTE 82) at 3/29/2020 6:42:50 PM #cttraffic,"{'coordinates': [41.512678, -72.118347], 'type': 'Point'}",41.512678,-72.118347,1.24439E+18,Sun Mar 29 22:43:04 +0000 2020,0,"{'coordinates': [-72.118347, 41.512678], 'type': 'Point'}"
Non stop road work. Have to get it in by any means necessary.  #thefocustv #blisfm #NFL #NBA #MLS #WNBA  #CapitalCityGoGo #WashingtonMystics  #AFL #DMV #DMVsports #TV #finestmagazine #mmos #MarylandFootball… https://t.co/27R46IQMXU,"{'coordinates': [39.12277778, -76.62833333], 'type': 'Point'}",39.12277778,-76.62833333,1.24439E+18,Sun Mar 29 22:21:22 +0000 2020,0,"{'coordinates': [-76.62833333, 39.12277778], 'type': 'Point'}"
4 miles of Road Work ✅ https://t.co/hBDirLGg9a,"{'coordinates': [39.88395954, -75.06691582], 'type': 'Point'}",39.88395954,-75.06691582,1.24429E+18,Sun Mar 29 15:34:24 +0000 2020,0,"{'coordinates': [-75.06691582, 39.88395954], 'type': 'Point'}"
"Hello! Ladies and gentlemen
Get your cloth sew from neatlines fashion designer and get neat work and affordable price 👌 always thanks 👍
Call/chat 08155777324
We do home delivery @ Ajayi road,Ogba,Lagos https://t.co/Swiz8gVmkL","{'coordinates': [6.63586622, 3.34245035], 'type': 'Point'}",6.63586622,3.34245035,1.24423E+18,Sun Mar 29 12:08:08 +0000 2020,0,"{'coordinates': [3.34245035, 6.63586622], 'type': 'Point'}"
"Looked like a ghost town in Syracuse earlier this week on my drive to work. Just need a zombie to shuffle across the road, lol. @ Downtown Syracuse, Syracuse https://t.co/5IsfCjpG26","{'coordinates': [43.04798541, -76.15055781], 'type': 'Point'}",43.04798541,-76.15055781,1.24404E+18,Sat Mar 28 23:30:21 +0000 2020,0,"{'coordinates': [-76.15055781, 43.04798541], 'type': 'Point'}"
Cleared: Road Work - COLCHESTER #RT2 West 0.25 miles before Exit 18 (RTE 16) at 3/28/2020 2:51:07 PM,"{'coordinates': [41.566797, -72.330567], 'type': 'Point'}",41.566797,-72.330567,1.24397E+18,Sat Mar 28 18:51:17 +0000 2020,0,"{'coordinates': [-72.330567, 41.566797], 'type': 'Point'}"
Post Cardio with my road dog onyx.on.the.leash...Can you tell we put in work based on the way he looks? #FitFam #FitGuys… https://t.co/aMGBaret23,"{'coordinates': [36.1675, -115.149], 'type': 'Point'}",36.1675,-115.149,1.24397E+18,Sat Mar 28 18:46:53 +0000 2020,0,"{'coordinates': [-115.149, 36.1675], 'type': 'Point'}"
"Overcome Road Blocks! We will be faced with so many road blocks this year - together, we have find a work around and stay positive! Today was supposed to be the 39th annual 7milebridgerun , but like so many races,… https://t.co/nrNkwcqrdf","{'coordinates': [26.0215, -80.1749], 'type': 'Point'}",26.0215,-80.1749,1.24395E+18,Sat Mar 28 17:35:10 +0000 2020,0,"{'coordinates': [-80.1749, 26.0215], 'type': 'Point'}"
"Getting some Saturday road work in before ⛈☔️ love seeing the locals out 🐢 love the one you with 🎼🎹 @ Westerville, Ohio https://t.co/sAPx9UIN7l","{'coordinates': [40.12577, -82.93154], 'type': 'Point'}",40.12577,-82.93154,1.24394E+18,Sat Mar 28 16:38:43 +0000 2020,0,"{'coordinates': [-82.93154, 40.12577], 'type': 'Point'}"
Road Work - COLCHESTER #RT2 West 0.25 miles before Exit 18 (RTE 16) at 3/28/2020 8:57:32 AM #cttraffic,"{'coordinates': [41.566797, -72.330567], 'type': 'Point'}",41.566797,-72.330567,1.24389E+18,Sat Mar 28 12:58:22 +0000 2020,0,"{'coordinates': [-72.330567, 41.566797], 'type': 'Point'}"
Cleared: Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 3/28/2020 6:32:02 AM,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24385E+18,Sat Mar 28 10:32:06 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Cleared: Road Work - WATERBURY #I84 West at Exit 22 (UNION ST) at 3/28/2020 6:32:02 AM,"{'coordinates': [41.548434, -73.027518], 'type': 'Point'}",41.548434,-73.027518,1.24385E+18,Sat Mar 28 10:32:06 +0000 2020,0,"{'coordinates': [-73.027518, 41.548434], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 North at Exit 54 (CEDAR ST) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.287666, -72.823391], 'type': 'Point'}",41.287666,-72.823391,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,1,"{'coordinates': [-72.823391, 41.287666], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 North at Exit 54 (CEDAR ST) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.287666, -72.823391], 'type': 'Point'}",41.287666,-72.823391,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,0,"{'coordinates': [-72.823391, 41.287666], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,1,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Cleared: Road Work - BRANFORD #I95 South at Exit 56 (LEETES ISLAND RD) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.296754, -72.755061], 'type': 'Point'}",41.296754,-72.755061,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,0,"{'coordinates': [-72.755061, 41.296754], 'type': 'Point'}"
Cleared: Road Work - WESTPORT #RT15 North 0.07 miles before Exit 41 (RTE 33) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.163786, -73.375404], 'type': 'Point'}",41.163786,-73.375404,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,1,"{'coordinates': [-73.375404, 41.163786], 'type': 'Point'}"
Cleared: Road Work - WESTPORT #RT15 North 0.07 miles before Exit 41 (RTE 33) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.163786, -73.375404], 'type': 'Point'}",41.163786,-73.375404,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,0,"{'coordinates': [-73.375404, 41.163786], 'type': 'Point'}"
Cleared: Road Work - FAIRFIELD #RT15 South at Exit 44 (RTE 58) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.204084, -73.269514], 'type': 'Point'}",41.204084,-73.269514,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,1,"{'coordinates': [-73.269514, 41.204084], 'type': 'Point'}"
Cleared: Road Work - FAIRFIELD #RT15 South at Exit 44 (RTE 58) at 3/28/2020 5:30:03 AM,"{'coordinates': [41.204084, -73.269514], 'type': 'Point'}",41.204084,-73.269514,1.24383E+18,Sat Mar 28 09:30:12 +0000 2020,0,"{'coordinates': [-73.269514, 41.204084], 'type': 'Point'}"
Cleared: Road Work - ROCKY HILL #I91 North at Exit 24 (RTE 99) at 3/28/2020 4:29:13 AM,"{'coordinates': [41.680915, -72.653228], 'type': 'Point'}",41.680915,-72.653228,1.24382E+18,Sat Mar 28 08:30:32 +0000 2020,0,"{'coordinates': [-72.653228, 41.680915], 'type': 'Point'}"
Cleared: Road Work - ROCKY HILL #I91 North at Exit 24 (RTE 99) at 3/28/2020 4:29:13 AM,"{'coordinates': [41.680915, -72.653228], 'type': 'Point'}",41.680915,-72.653228,1.24382E+18,Sat Mar 28 08:30:32 +0000 2020,0,"{'coordinates': [-72.653228, 41.680915], 'type': 'Point'}"
